vclaim-pol-11825	"Says in Newark ""we’re paying 80 percent of the school budget from local property taxes."""	Ronald Rice claims Newark schools are funded largely by local property taxes
vclaim-pol-11826	"Says that after she declared her candidacy for Congress, ""the redistricting process was manipulated to allow incumbent politicians to guarantee their re-election."""	Nina Turner says the redistricting process was manipulated to benefit incumbents
vclaim-pol-11827	When Georgia tightened its voter identification laws, the state sent a van and photographer to the homes of people who needed photo IDs and made them for free.	Gingrey: Voter ID van made house calls
vclaim-pol-11828	"""[If] you apply for a job, the chances are 1 in 7 that you are going to be denied that job unfairly if everybody is forced to use E-Verify."""	Columnist Thomas Sgouros Jr. says federal E-Verify system unfairly denies job to 1 in 7 applicants
vclaim-pol-11829	"""You can hire lots of bureaucrats.  That’s what the president’s done.  He’s added 135,000 people to the government workforce."""	Mitt Romney says Obama hired 135,000 bureaucrats
vclaim-pol-11830	"As a result of welfare reform, ""poverty levels went down to the lowest level ever for ... African-American children."""	Rick Santorum says welfare reform deserves credit for reductions in African-American child poverty
vclaim-pol-11831	"""We haven't had any legislation which took away one gun in the past 20 years from anybody in this country--not one."""	Bill Pascrell claims no legislation has taken guns away from Americans in past 20 years
vclaim-pol-11832	Says federal spending has increased 21 percent over the past three years.	Senator Rob Portman says federal spending rose 21 percent over three years
vclaim-pol-11833	"""Ballistic tests have confirmed that the death of at least one U.S. Border Patrol agent was caused by"" weapons that were part of a federal arms trafficking operation."	Dewhurst says ballistics tests have confirmed border agent was killed by Fast and Furious weapon
vclaim-pol-11834	"Says President Barack Obama ""is a socialist."""	Rick Perry says Barack Obama is a socialist
vclaim-pol-11835	"The EPA was asked about an environmental citation for the city landfill in Nashua, N.H. but ""didn’t know"" why it was cited."	Newt Gingrich says that EPA didn't know why it cited a New Hampshire dump
vclaim-pol-11836	Says President Barack Obama has opened up no new trade relationships with other nations.	Mitt Romney says Barack Obama didn't expand U.S. trade deals
vclaim-pol-11837	"Paul Ryan’s Medicare plan provides ""pretty much"" the same coverage that members of Congress receive."	Rick Santorum says Republicans’ Medicare plan would give seniors same benefits that Congress members receive
vclaim-pol-11838	"Says the Simpson-Bowles deficit reduction proposal went from President Barack Obama's desk to ""the garbage can."""	Jon Huntsman says President Barack Obama threw deficit reduction plan 'in the garbage can'
vclaim-pol-11839	"""We're only inches away from no longer being a free economy."""	Mitt Romney, once again, says U.S. is 'inches away from no longer being a free economy'
vclaim-pol-11840	"""I delivered a flat tax for my state. I took my state to No. 1 in job creation. With all due respect to what Rick Perry has said about Texas, we did a little bit better."""	Huntsman repeats claim that he signed a flat tax, led nation in job creation as Utah governor
vclaim-pol-11841	"Eliminating ""Obamacare"" ... ""saves $95 billion a year."""	Mitt Romney repeats claim that repealing health law saves $95 billion a year
vclaim-pol-11842	"Says area near proposed northern Wisconsin iron ore mine is ""15 hours away"" from where public hearing on mining was held."	"Public hearing on Wisconsin mining held ""15 hours away"" from mine region, Rep. Kelda Helen Roys says"
vclaim-pol-11843	"""Bob Menendez just voted to increase the government's debt ceiling to $1.9 TRILLION! In his 19 years in Congress, Menendez has helped overspend America over $15 TRILLION into debt."""	Bob Menendez attacked by GOP challenger over federal debt increases
vclaim-pol-11844	"""[Renewable energy] projects . . . get us off foreign oil and away, step by step, from these foreign entanglements that we have to get into to defend our oil supply."""	U.S. Sen. Sheldon Whitehouse says development of renewable energy will “get us off” foreign oil
vclaim-pol-11845	"""Oregon’s per capita income is 9 percent below the national average and getting worse. This is a state that’s actually getting poorer."""	Is Oregon’s per capita income nine percent below the national average -- and does that mean we’re getting poorer?
vclaim-pol-11846	Says taking millionaires off food stamps and unemployment would save $20 million.	Hutchison says getting millionaires off food stamps, unemployment would save $20 million
vclaim-pol-11847	"""Our income, our GDP per capita, is almost 50 percent higher than (it is for) the average European."""	Mitt Romney says U.S. income is almost 50 percent higher than in Europe
vclaim-pol-11848	"Says he ""helped save"" the Olympic games."	How important was Romney in fixing troubled Salt Lake Olympic games?
vclaim-pol-11849	"Says he’s proposed ""the largest employer contribution to the Virginia Retirement System in history."""	Gov. Bob McDonnell says he's proposed record contribution to state pension
vclaim-pol-11850	"President Barack Obama ""put in place historic fuel efficiency standards for cars and trucks to lower costs at the pump and reduce dependence on foreign oil."""	Ad says President Barack Obama put in place 'historic fuel efficiency standards'
vclaim-pol-11851	"Says Wisconsin Gov. Scott Walker eliminated ""cancer screenings for uninsured women"" and offered ""no alternatives."""	Gov. Scott Walker ended Planned Parenthood contract for cancer screenings, Dem Rep. Gwen Moore says
vclaim-pol-11852	"""We are now eighth in the nation in job creation . . . we are No. 1 in the Midwest."""	John Kasich says Ohio No. 8 for job creation, No. 1 in the Midwest
vclaim-pol-11853	"Congress gave an unelected board ""the power to deny care to seniors."""	Price worries about health care law's impact to seniors
vclaim-pol-11854	"""I think with the exception of the last year or maybe the last two years, we were at 100 percent"" when it came to contributing to the Providence pension fund."	U.S. Rep. David Cicilline says Providence made full pension contributions six of eight years that he was mayor
vclaim-pol-11855	"Says he lived up to a 2008 promise when he ""closed corporate tax loopholes that were sending profits overseas."""	"Barack Obama reelection video says he “closed corporate tax loopholes that were sending profits overseas"""
vclaim-pol-11856	Says the National Labor Relations Board told Boeing that it couldn’t build a factory in South Carolina because South Carolina is a right-to-work state.	Mitt Romney ad says labor board tried to block Boeing from building factory in South Carolina
vclaim-pol-11857	Says Milwaukee County buses are no less safe now than a year or two ago.	Milwaukee County Executive Chris Abele says county buses are no less safe now than a year or two ago
vclaim-pol-11858	"Says ""kids who start in the ninth grade in the city of Newark this past September, 23 percent of them will graduate in four years."""	Chris Christie repeats misleading statistic on Newark’s high school graduation rate
vclaim-pol-11859	"Says Rep. Jim Renacci was ""trying to leave town for the holidays without extending your payroll tax cut."""	DCCC says Jim Renacci was trying to avoid voting on payroll tax cut extension
vclaim-pol-11860	"Says a new national poll shows ""the majority of the American people believe we should have a gold standard"" for U.S. currency."	Ron Paul says majority of Americans favors gold standard
vclaim-pol-11861	"Rick Santorum ""reformed welfare."""	Rick Santorum ad claims he reformed welfare
vclaim-pol-11862	"""We don't take a dime from D.C. lobbyists or special-interest PACs -- never have and never will."""	Barack Obama's campaign says it doesn't accept lobbyist donations
vclaim-pol-11863	"Wisconsin’s monthly job reports have a ""margin of error"" of 75 percent and were ""way off"" in eight of first 10 months of 2011."	"Preliminary vs revised job-change estimates in Wisconsin have 75 percent ""margin of error,"" Lt. Gov. Rebecca Kleefisch says"
vclaim-pol-11864	"""Taxpayers earning $1 million pay an effective tax rate that is about four times what taxpayers earning $100,000 pay."""	New Jersey residents earning $1 million face an effective tax rate about four times greater than residents at $100,000, assemblyman says
vclaim-pol-11865	Georgia’s unemployment rate has exceeded the national rate for 50 consecutive months.	Georgia unemployment rate higher than nation
vclaim-pol-11866	"""Eighty percent of all U.S. communities depend solely on trucks to deliver and supply the products sold in stores or ordered online."""	Jim Jordan says truck services often U.S. communities' only link to goods
vclaim-pol-11867	"""Santorum also voted for a teapot museum in North Carolina."""	Rick Perry says Rick Santorum voted for a teapot museum
vclaim-pol-11868	"Says he has ""been able to attract independents and Democrats to win"" elections in Pennsylvania."	Rick Santorum says he's won votes of Democrats, independents in Pennsylvania
vclaim-pol-11869	"""By the way, I'm not raising tolls 50 percent....Jon Corzine did."""	Chris Christie blames Corzine for New Year’s toll hikes
vclaim-pol-11870	"""The Social Security trust fund … is already facing imminent bankruptcy."""	John Boehner says the Social Security trust fund faces imminent bankruptcy
vclaim-pol-11871	Says Rick Santorum voted for the Bridge to Nowhere.	Rick Perry says Rick Santorum voted for the Bridge to Nowhere
vclaim-pol-11872	"""What is the proper collective noun for a group of baboons? Believe it or not . . . a Congress!"""	Chain e-mail claims that when baboons congregate, it's called a 'congress.'
vclaim-pol-11873	"""New Jersey taxpayers … will now face the highest tolls in the country."""	Steve Lonegan says with New Year’s Day toll hike, New Jersey motorists face most expensive tolls in the U.S.
vclaim-pol-11874	"Says Rep. Betty Sutton supports allowing ""welfare fund withdrawals from strip clubs, casinos and liquor stores."""	NRCC claims Betty Sutton supports welfare fund access at casinos, strip clubs and liquor stores
vclaim-pol-11875	"Enacting the Right-to-Carry Act would amount to ""expanding the rights of sex offenders, terrorists, child predators, and abusers to carry concealed weapons across state lines.’’"	"Rep. David Cicilline says the Right-to-Carry Act would expand rights of ""sex offenders, terrorists, child predators, and abusers to carry concealed weapons across state lines."""
vclaim-pol-11876	"Says there were only ""about eight or 10"" inflammatory sentences in his newsletters."	Ron Paul says newsletters contained only eight or 10 sentences of 'bad stuff'
vclaim-pol-11877	"Says constitutional amendment would ""help to stop unfair, double taxation on real estate."""	Are Oregon home sellers really subject to a double tax?
vclaim-pol-11878	"Small businesses ""create 70 percent of the jobs in America."""	Cantor says small businesses create 70 percent of U.S. jobs
vclaim-pol-11879	"Say ""in November 2010, voters overwhelmingly supported the idea of creating a (library) district."""	Did Multnomah County voters favor a library district with November 2010 vote?
vclaim-pol-11880	"""The latest unemployment numbers have shown that nearly 315,000 Americans have simply given up hope when it comes to finding a job."""	Broun: 315,000 Americans gave up looking for work
vclaim-pol-11881	"""And, as of today, New Jersey state government has less employees than when Christie Whitman left office in 2001."""	Chris Christie claims New Jersey has fewer state employees than when former Gov. Christie Whitman left office in 2001
vclaim-pol-11882	"""After filing a lawsuit in Rhode Island, we reached an agreement with state agencies that resulted in more voters being registered in the first full month after our lawsuit than in the entire previous two-year reporting period."""	U.S. Attorney General Eric Holder says more voters were registered at Rhode Island social services agencies after a lawsuit against the state than in the prior two years
vclaim-pol-11883	On instances when abortions should be allowed.	Has Rick Perry toughened his abortion stance?
vclaim-pol-11884	"""Newt balanced the federal budget."""	Ad credits Newt Gingrich with balancing the budget
vclaim-pol-11885	"""Fifty percent of Speaker Gingrich’s tax plan goes to the top 1 percent."""	Obama campaign says half of the benefit from Newt Gingrich's tax plan goes to top 1 percent
vclaim-pol-11886	"Says Newt Gingrich ""supports amnesty for illegal immigrants."""	Pro-Romney super PAC says New Gingrich supports amnesty for illegal immigrants
vclaim-pol-11887	"""Florida is considered the fourth-largest gambling state in the nation."""	Ellyn Bogdanoff said 'Florida is considered the fourth-largest gambling state in the nation'
vclaim-pol-11888	"""As speaker, Gingrich even supported taxpayer funding of some abortions."""	Ad claims Newt Gingrich favored federal funding for some abortions
vclaim-pol-11889	Says Ron Paul doesn’t believe in marriage licenses.	Columnist Gail Collins says Ron Paul doesn't believe in marriage licenses
vclaim-pol-11890	"""Our tax code is . . . 80,000 pages."""	U.S. Senate candidate Barry Hinckley says the nation's tax code is 80,000 pages
vclaim-pol-11891	"""I was one of about a dozen (senators) who voted against the Bridge to Nowhere."""	George Allen claims he was one of a dozen senators to vote against the 'Bridge to Nowhere'
vclaim-pol-11892	"""Ever wonder why no one ever came forward from Obama's past, saying they knew him, attended school with him, was his friend, etc.? Not one person has ever come forward from his past."""	Obama’s former “girlfriends” sought by conspiracy theorists in chain e-mail
vclaim-pol-11893	Says murder is the chief cause of death for pregnant women.	Anti-abortion activist says murder is the No. 1 killer of pregnant women
vclaim-pol-11894	"Says America spends ""over 17 percent of its GDP on health care costs when our closest competitor nations are spending about 12."""	Cory Booker says U.S. spends more than 17 percent of gross domestic product on health care costs
vclaim-pol-11895	"""We have one of the highest percentages per capita of nonprofits in this state of any state in the union."""	President of Rhode Island’s largest homeless shelter says the state has one of the highest numbers of nonprofits per capita in the U.S.
vclaim-pol-11896	Christmas trees are grown in all 50 States.	Do Christmas trees really grow in all 50 states?
vclaim-pol-11897	Says Newt Gingrich aligned with Nancy Pelosi on global warming.	Pro-Perry super PAC says Gingrich teamed with Pelosi on global warming
vclaim-pol-11898	Scott Walker’s school-aid cuts were so devastating that students are without chairs and a government survey found 47 kids in a classroom.	Greater Wisconsin Committee says cuts in school aid left some students without chairs and 47 kids in a classroom
vclaim-pol-11899	Says a trash mound on U.S. 290 is 800 feet tall.	Richard Franklin says a trash mound on U.S. 290 is 800 feet tall
vclaim-pol-11900	Says Mitt Romney raised business taxes 20 percent in Massachusetts.	Rick Perry says that as governor, Mitt Romney raised business taxes 20 percent in Massachusetts
vclaim-pol-11901	"Says Joe Biden said Jon Corzine is ""the smartest guy that I know, in terms of the economy and on finance, I really mean this."""	Congressional Republican group claims Joe Biden said Jon Corzine is “the smartest guy that I know, in terms of the economy and on finance”
vclaim-pol-11902	"""No federal official at any level is currently allowed to say ‘Merry Christmas.’"""	"Newt Gingrich says no federal official is allowed to say ""Merry Christmas"""
vclaim-pol-11903	"Newt Gingrich ""teamed with Nancy Pelosi and Al Gore on global warming."""	Attack ad says Newt Gingrich aligned with Dems on global warming
vclaim-pol-11904	"""The fact is, over 2.4 million jobs have been lost since the 'Stimulus' bill was signed into law in February of 2009."""	Rep. Steve Southerland says over 2.4 million jobs have been lost since the stimulus
vclaim-pol-11905	"""[E]xcise tax increases drive commerce across state lines."""	Letter warns Deal on taxes
vclaim-pol-11906	"""Hydrogen sulfide . . . [was] used in the genocide of Jews in Germany. """	Rhode Island State Rep. Michael Chippendale says the hydrogen sulfide emanating from the state landfill is the same gas used by the Germans in the Holocaust
vclaim-pol-11907	Says Oregon canned blueberries will be cheaper in South Korea thanks to a trade agreement.	Will free trade deal drop the price of Oregon canned blueberries in South Korea?
vclaim-pol-11908	"""Rhode Island is leading our nation in foreclosures."""	Rhode Island activist says the state has the highest rate of foreclosures in the nation
vclaim-pol-11909	"In a watershed 1958 decision, ""the Warren court asserted by itself that the Supreme Court was supreme over the president and the Congress."""	Newt Gingrich says Supreme Court crossed major threshold with 1958 case
vclaim-pol-11910	"Says Freddie Mac, electric co-ops and credit unions are all ""government sponsored"" enterprises."	Newt Gingrich says Freddie Mac, electric co-ops and credit unions are similar organizations
vclaim-pol-11911	"Says President Obama ""helped more than half a million veterans and military family members go to college through the Post-9/11 G.I. Bill."""	Michelle Obama credits president for new G.I. Bill
vclaim-pol-11912	Says it cost Massachusetts taxpayers $100,000 when Mitt Romney and his staff purchased computer hard drives.	DNC says Mitt Romney and staff cost Massachusetts taxpayers $100,000
vclaim-pol-11913	A study says Massachusetts has lost 18,000 jobs because residents were required to obtain health insurance under an act signed into law by Mitt Romney.	Rick Perry says a study found that Massachusetts lost 18,000 jobs because of a mandate in its health care law
vclaim-pol-11914	"""I've done more impeachments than anybody else in the history of the country."""	GOP Wisconsin Rep. Jim Sensenbrenner says he's done most impeachments in U.S. history
vclaim-pol-11915	"""Following the catastrophic, cascading collapse of major investment banks on Wall Street in 2007.....Nobody was prosecuted, no hearings were held and no reforms were implemented."""	State Sen. Mike Doherty claims financial collapse led to no prosecutions, hearings or reforms
vclaim-pol-11916	"""Wisconsin election officials to accept Mickey Mouse, Hitler signatures"" on recall petitions."	Conservative group says Wisconsin to allow Mickey Mouse, Hitler signatures on petitions to recall Gov. Scott Walker
vclaim-pol-11917	"Says in 1944 ""we were in debt more than twice as much as we are now."""	Rush Holt says the U.S. had more than twice as much debt in 1944 as it does now
vclaim-pol-11918	Says Texas did not bail out a loan program he oversaw as state agriculture commissioner.	Rick Perry says loan program he oversaw wasn't bailed out by state of Texas
vclaim-pol-11919	"George Allen cast ""the deciding vote"" for the 2003 Bush tax cuts."	"Tim Kaine says George Allen cast ""the deciding vote"" for 2003 Bush tax cuts"
vclaim-pol-11920	"Says 77 percent ""of Portland's students finish elementary school without taking even one art class."""	Do 77 percent of Portland's elementary school students really graduate without taking an art class?
vclaim-pol-11921	"Says Newt Gingrich ""made an affirmative statement that he would not only support but he would campaign for Republicans who were in support of the barbaric procedure known as partial-birth abortion."""	Michele Bachmann claims Newt Gingrich promised support for abortion proponents
vclaim-pol-11922	Says there have been no cases of wolves killing people in Rocky Mountain states.	Department of Fish and Wildlife says there have been no wolf-related deaths in the Rockies
vclaim-pol-11923	"""We’re $15 trillion now in debt, with a president that’s racked up as much debt as almost all of the other presidents combined."""	"Mitt Romney says Obama has ""racked up as much debt as almost all of the other presidents combined."""
vclaim-pol-11924	"Nevada has been recently ranked No. 1 in ""unemployment, foreclosures, violent crime, personal bankruptcy and divorce."""	Nevada is No. 1 in unemployment, divorce and violent crime, Florida chamber claims
vclaim-pol-11925	"""I never lobbied under any circumstance"" for Freddie Mac."	Newt Gingrich said he never lobbied for Freddie Mac 'under any circumstance'
vclaim-pol-11926	"""Traditionally, presidential candidates release their tax returns . . . Mitt Romney still won’t."""	DNC says presidential candidates usually release tax returns but Romney won't
vclaim-pol-11927	"""In this country … we have more natural gas than Saudi Arabia has oil."""	Jon Huntsman says U.S. natural gas in greater supply than Saudi Arabian oil
vclaim-pol-11928	"""I balanced the budget for four straight years, paid off $405 billion in debt."""	Newt Gingrich repeats claim about his record of balancing budget, reducing debt
vclaim-pol-11929	Says King Street Patriots held a fundraiser featuring an author who believes that registering the poor to vote is un-American.	Texas Democratic leader says author who believes registering poor to vote is un-American spoke at tea party event
vclaim-pol-11930	Says the Obama administration catches and releases nonviolent illegal immigrants.	Rick Perry says the federal government catches and releases non-violent violators of immigration laws
vclaim-pol-11931	"""After the debate that we had last week, PolitiFact came out and said that everything I said was true."""	"Michele Bachmann says ""PolitiFact came out and said that everything I said was true"" in last debate"
vclaim-pol-11932	"""If Congress does not pass the renewal of the payroll tax cut before the end of the year, nearly 160 million working families will see their taxes go up by roughly $1,000."""	San Antonio Democrat says nearly 160 million working families will see $1,000 tax hike if Congress does not renew payroll tax cut
vclaim-pol-11933	"DNC chair Debbie Wasserman Schultz ""denied unemployment went up under Obama."""	Blind spot? RNC says DNC chair Wasserman Schultz denied unemployment is up under Obama
vclaim-pol-11934	"""President Obama has increased the federal workforce 192,000 individuals -- about 10 percent since he’s taken office -- while we’ve lost 2 million jobs."""	Sen. Ron Johnson says Obama has increased federal workforce by 10 percent amid national job losses
vclaim-pol-11935	"""(The Opportunity Scholarship Act) would be funded directly from public school budgets. So it would absolutely take money out of the public school system to transfer to private and religious schools."""	Anti-voucher advocate claims proposed scholarship program would be funded out of public school budgets
vclaim-pol-11936	Says that according to one economist, $1 of unemployment benefits boosts the economy by $1.61.	Doggett says $1 of extended unemployment benefits will boost economy $1.61
vclaim-pol-11937	"""The American Conservative Union gives [Rep. Tim] Ryan a dismal 0.0 percent rating for the billions he has contributed to our national debt."""	"Republican challenger Marisha Agana says U.S. Rep. Tim Ryan contributed ""billions"" to the national debt"
vclaim-pol-11938	"""The Obama administration just issued instructions that terrorism training should not involve any reference to Islam."""	Newt Gingrich says the Obama administration instructed terrorism training to not mention Islam
vclaim-pol-11939	"""Speaker Gingrich has said that we ought to get rid of our child labor laws."""	Romney: Gingrich wants to scrap child labor laws
vclaim-pol-11940	"Since Wisconsin Gov. Scott Walker took office, ""we are losing jobs at rates not seen in decades."""	"Potential recall candidate Kathleen Falk says job losses under Wisconsin Gov. Scott Walker worst in ""decades"""
vclaim-pol-11941	"Says with Jon Corzine, ""it's the first time, I think, in history where a former Senator has been subpoenaed to testify before his former colleagues."""	"Pat Roberts claims Jon Corzine is the first former Senator to be “subpoenaed to testify before his former colleagues."""
vclaim-pol-11942	"""The study of the Savannah River Estuary . . . clearly demonstrates the project can be constructed and [environmental] impacts will be mitigated."""	"Claim: Savannah ports impact on environment can ""clearly"" be mitigated"
vclaim-pol-11943	"""Rhode Island already gets more revenue per capita from gambling than any other state in the country."""	Anti-casino activist says Rhode Island gets more revenue per capita from gambling than any other state
vclaim-pol-11944	"Sherrod Brown ""sent billions of our tax dollars to foreign countries."""	Ohio Treasurer Josh Mandel says U.S. Sen. Sherrod Brown has sent billions of our tax dollars to foreign countries
vclaim-pol-11945	"""You look at defense … we're spending more than the rest of the world combined."""	Jon Huntsman says the U.S. spends more than all other countries combined on defense
vclaim-pol-11946	"Richard Cordray’s nomination to head the Consumer Financial Protection Bureau marks the first time in Senate history ""that a political party has blocked a nomination of someone because they didn't like the construction of the agency."""	Sen. Sherrod Brown says Republicans' refusal to confirm Richard Cordray to head consumer protection bureau was unprecedented
vclaim-pol-11947	"""Only one president has ever cut Medicare for seniors in this country . . . Barack Obama."""	Romney says only Obama has cut Medicare
vclaim-pol-11948	"In New York City, ""an entry level janitor gets paid twice as much as an entry level teacher."""	Newt Gingrich says that in New York City, starting janitor is paid twice as much as a starting teacher
vclaim-pol-11949	"Newt Gingrich ""has suggested"" building ""a mirror system in space"" could improve the Earth’s habitability."	David Brooks says Newt Gingrich once proposed putting mirrors in space
vclaim-pol-11950	"""They say teachers only make on average in New Jersey 60,000 dollars a year. They only work 180 days."""	Chris Christie says New Jersey teachers only work 180 days a year, average $60K salaries
vclaim-pol-11951	"""Our federal government has lent $2 billion to the state-owned oil company of Brazil to allow them to explore for oil and gas."""	George Allen says U.S. lent $2 billion to Brazil for oil and gas exploration
vclaim-pol-11952	"More Hispanics ""have been elected statewide (in Texas) on the Republican ticket than on the Democratic ticket."""	Texas GOP chair says more Hispanics have won statewide office on the Republican ticket than as Democratic nominees
vclaim-pol-11953	A database police use to look up wanted suspects excludes certain warrants issued by Atlanta Municipal Court.	City: Criminal database lacks some Atlanta warrants
vclaim-pol-11954	"""We've got a personal tax system that's so complicated it costs Americans about $500 billion a year to comply with the current tax code."""	House Speaker John Boehner says it costs Americans $500 billion to comply with the tax code
vclaim-pol-11955	"Says Mitt Romney, as governor of Massachusetts, ""put into place socialized medicine."""	Michele Bachmann says former Mass. Gov. Mitt Romney 'put into place socialized medicine'
vclaim-pol-11956	"Says the paperback edition of Mitt Romney's book deleted line that Massachusetts' individual mandate ""should be the model for the country"""	"Rick Perry says Mitt Romney's book deleted line that Mass. health care law ""should be the model for the country"""
vclaim-pol-11957	"In 1993, Newt Gingrich ""first advocated for the individual mandate in health care. And as recently as May of this year, he was still advocating"" for it."	Michele Bachmann says Newt Gingrich backed individual mandate in 1993, 2011
vclaim-pol-11958	"Says that as Wisconsin governor, ""we ended welfare."""	Did GOP U.S. Senate candidate Tommy Thompson end welfare in Wisconsin?
vclaim-pol-11959	"Says ""our unemployment insurance trust fund is broke. We're over a billion dollars in debt to the federal government."""	New Jersey’s unemployment benefits fund is broke, with more than $1 billion owed to the federal government
vclaim-pol-11960	While CEOs of some large charities have big salaries, the heads of some veterans groups do the job for free.	Chain e-mail claims top executives of veterans organizations receive no pay for their good deeds
vclaim-pol-11961	I differed with my party on business legislation, on consumer protection, and on free trade agreements.	Suzanne Bonamici says she’s different from other Democrats in instances of business, consumer protection and free trade
vclaim-pol-11962	Suzanne Bonamici votes with her party a partisan 98 percent of the time.	Does Suzanne Bonamici vote a partisan 98 percent of the time with her party?
vclaim-pol-11963	"Our ""kids can’t openly celebrate Christmas or pray in school."""	Rick Perry says kids can't openly celebrate Christmas or pray in school
vclaim-pol-11964	"""The Fed created $15 trillion in the bailout process"" and $5 trillion went overseas."	Did the Fed create $15 trillion during the bailout and send $5 trillion overseas?
vclaim-pol-11965	"Says IBM leader told Obama that using IBM technology to cut fraud could ""pay for"" health care reform."	Gingrich says IBM made Obama an offer to save billions on health care
vclaim-pol-11966	"""Ohio’s Planned Parenthood operations received millions of taxpayer dollars via federal grants in 2010 and 2011."""	Ohio Right to Life says millions of federal aid went to the state's Planned Parenthood affiliates
vclaim-pol-11967	"""[Former Georgia congressman] Bob Barr voted ... to raise his own pay."""	Group attacks Barr on voting record
vclaim-pol-11968	"""When the country was founded, Congress had exactly the same attitude about the sanctity of Christmas celebrations that a 7-Eleven does today: 'Yeah, we're open.'"""	Comic Jon Stewart says Congress met most Christmas Days in its early years
vclaim-pol-11969	"""Some billionaires have a tax rate as low as 1 percent."""	Barack Obama says that “some billionaires have a tax rate as low as 1 percent”
vclaim-pol-11970	"""We have more natural gas in this country than Saudi Arabia has oil."""	Jon Huntsman says U.S. has more natural gas than Saudi Arabia has oil
vclaim-pol-11971	The national debt increased $16,000 every second George Allen served in the U.S. Senate.	Tim Kaine says debt grew by $16,000 every second of George Allen's senate term
vclaim-pol-11972	"The United States ""is number one in the world in energy resources; Russia is number two."""	George Allen says U.S. leads the world in fossil fuel resources
vclaim-pol-11973	"Says recall organizers ""started their website last November"" and began work on their effort before he even took office."	Gov. Scott Walker says recall organizers began effort even before he took office
vclaim-pol-11974	"""99% of NJ voters do NOT support hunting."""	Black bear advocacy group claims 99 percent of New Jersey voters don’t support hunting
vclaim-pol-11975	"Says the congressional ethics investigation against him was conducted by ""a very partisan political committee"" in a way that ""related more to the politics of the Democratic Party than to ethics."""	Newt Gingrich blasts 1990s ethics investigation of him, calling it partisan
vclaim-pol-11976	"""I never favored cap and trade."""	Newt Gingrich claims he 'never favored cap and trade'
vclaim-pol-11977	"Says Mitt Romney belittled middle-class tax cuts ""as nothing more than 'little Band-Aids.' """	Florida Democrats say Mitt Romney dismissed middle-class tax cuts as 'little Band-Aids'
vclaim-pol-11978	"Says Wisconsin Gov. Scott Walker is making voting more difficult by closing Department of Motor Vehicles offices where ""low-income voters"" live."	Daily Kos official says that, with possible recall looming, Wisconsin Gov. Scott Walker closing DMV offices in poor areas
vclaim-pol-11979	"Sen. Sherrod Brown ""has chosen to side with Washington bureaucrats and fringe extremists in the attacks on our natural resources."""	Josh Mandel says Sherrod Brown has sided with Washington bureaucrats and fringe extremists on fracking
vclaim-pol-11980	"""The only reason the unemployment rate is going down is because … twice as many people dropped out of the employment pool as the number of jobs were created."""	Newt Gingrich says unemployment only dropped because of people who stopped looking for work
vclaim-pol-11981	"President Barack Obama ""has now spent three years proving that he kills jobs in energy, he kills jobs in manufacturing."""	Newt Gingrich says Barack Obama has killed jobs in energy, manufacturing
vclaim-pol-11982	Says 25 percent of Oregonians oppose the death penalty.	Oregon district attorney puts opposition to capital punishment at 25 percent
vclaim-pol-11983	"""Most of, if not all of, the [DeKalb school construction] projects always came in on or were under budget."""	Were DeKalb construction projects completed under budget?
vclaim-pol-11984	"Says Sen. Sherrod Brown ""voted to block American energy production and increase energy taxes."""	U.S. Chamber of Commerce targets Sherrod Brown votes on energy, taxes
vclaim-pol-11985	Says Newt Gingrich is responsible for the gridlocked politics of Washington.	David Axelrod calls Newt Gingrich 'the godfather of gridlock'
vclaim-pol-11986	"U.S. Rep. Debbie Wasserman Schultz ""has blamed the Republicans for the creation of Hamas."""	Karen Harrington says Debbie Wasserman Schultz blamed Republicans for the creation of Hamas
vclaim-pol-11987	"The U.S. economy ""is three times as big as China's."""	Eric Cantor says U.S. economy is three larger than China's
vclaim-pol-11988	"""Last year we spent more than $40 billion on highways. And Lord knows we need that. But that's more than we spent on Amtrak in its entire 40-year history."""	Lautenberg says federal highway spending last year exceeded total given Amtrak over 40 years
vclaim-pol-11989	Says military expenditures for the United States are greater than the combined spending of the next 14 largest nations.	Alan Simpson says U.S. military spending outpaces totals from the next 14 largest nations, combined
vclaim-pol-11990	Says the unemployment rate for college graduates is 4.4 percent and over 10 percent for noncollege-educated.	Did Santorum's unemployment numbers add up this time?
vclaim-pol-11991	"The St. Norbert College/Wisconsin Public Radio poll has ""been wrong in almost every election."""	Wis. Gov. Scott Walker says the St. Norbert College poll has been repeatedly wrong
vclaim-pol-11992	"Says Barack Obama had ""huge majorities"" in Congress during his first two years in office and ""did nothing with them to create jobs in America."""	Chris Christie claims Barack Obama “did nothing” to create jobs during his first two years
vclaim-pol-11993	Says the Department of Defense changed its definitions of al-Qaeda and the Taliban making it so almost anybody can be loosely associated with the groups.	Ron Paul says Defense Department budget changes definitions of al-Qaeda and Taliban, making Americans vulnerable
vclaim-pol-11994	Says he followed state law and the precedent of other Massachusetts governors when he erased electronic communications as he left office.	Romney says he followed the law and precedent in deleting e-mails
vclaim-pol-11995	"The balanced-budget amendment once came within one vote of passing Congress but was defeated because of the no vote from a top Senate Republican, and Rick Santorum says he ""stood up and called for him to resign his chairmanship."""	Rick Santorum says he called for resignation of a high-ranking Republican over no vote on balanced budget amendment
